Ciqual  AGB,Ciqual  code,Groupe d'aliment,Sous-groupe d'aliment,Nom Français,LCI Name,Ingredients,Score unique EF,Changement climatique,Appauvrissement de la couche d'ozone,Rayonnements ionisants,Formation photochimique d'ozone,Particules fines,Effets toxicologiques sur la santé humaine : substances non-cancérogènes,Effets toxicologiques sur la santé humaine : substances cancérogènes,Acidification terrestre et eaux douces,Eutrophisation eaux douces,Eutrophisation marine,Eutrophisation terrestre,Écotoxicité pour écosystèmes aquatiques d'eau douce,Utilisation du sol,Épuisement des ressources eau,Épuisement des ressources énergétiques,Épuisement des ressources minéraux
25525,25525,aides culinaires et ingrédients divers,aides culinaires,"Pizza, sauce garniture pour",Topping sauce for pizza,Tomate,0.039830106,0.25027052,3.3986289e-8,0.040745415,0.00086772301,1.673083e-8,1.2358826e-8,3.5743452000000005e-10,0.0019514335,0.000034829113,0.0010069699,0.0070553526,1.9413843,-3.2215897,1.6054627,4.2473921,0.0000026089528
25525,25525,aides culinaires et ingrédients divers,aides culinaires,"Pizza, sauce garniture pour",Topping sauce for pizza,Autres étapes,0.056603969,0.39910518,5.9492727999999995e-8,0.515853829,0.0010938288499999999,2.8144123799999997e-8,7.156927299999999e-9,2.3424815999999996e-10,0.0021609221600000002,0.00009022793200000002,0.0013002928,0.0069759166,2.31103491,9.058034,0.144492856,15.2692804,0.0000023202285400000004
11214,11214,aides culinaires et ingrédients divers,aides culinaires,"""Préparation culinaire à base de soja, type """"crème de soja""""""","""Soy """"cream"""" preparation""",Cassonade,0.0061507807000000005,0.015882781,2.0458389e-9,0.0003502684,0.00007389822300000002,1.5568091999999999e-9,4.058196799999999e-9,3.1062852e-10,0.00022052828,0.0000048325148,0.000093903657,0.00094027828,7.0770516,1.4623997,0.13602144,0.0777167,8.472077e-8
11214,11214,aides culinaires et ingrédients divers,aides culinaires,"""Préparation culinaire à base de soja, type """"crème de soja""""""","""Soy """"cream"""" preparation""",Léthicine de soja,0.007896724,0.097026109,3.9185814e-9,0.002328662,0.00032713193,2.5059292e-9,5.071683e-9,1.0324267e-10,0.00034294254,0.000029557637,0.00036993855,0.0011845807,1.7970008,5.5088336,0.0065930792,0.3135344,2.062686e-7
11214,11214,aides culinaires et ingrédients divers,aides culinaires,"""Préparation culinaire à base de soja, type """"crème de soja""""""","""Soy """"cream"""" preparation""",Boisson à base de soja,0.014579932,0.14834453,1.3883800999999998e-8,0.012143558,0.00041803227,6.1022393e-9,3.0858696999999997e-9,1.8631342000000004e-10,0.00082816515,0.000047806583,0.00087321413,0.0027111368,1.9687407,15.31054,0.034060123,1.4135302,2.866575e-7
11214,11214,aides culinaires et ingrédients divers,aides culinaires,"""Préparation culinaire à base de soja, type """"crème de soja""""""","""Soy """"cream"""" preparation""",Huile de tournesol,0.060229784,0.38394282,3.5029234999999994e-8,0.028041984,0.0014398742000000001,2.4790218e-8,2.2154116999999995e-8,1.5075932000000002e-9,0.0034280776,0.00022235450000000003,0.0048672516,0.016038862,15.060523,93.09366,0.19567501,2.5773707,0.0000011703647999999998
11214,11214,aides culinaires et ingrédients divers,aides culinaires,"""Préparation culinaire à base de soja, type """"crème de soja""""""","""Soy """"cream"""" preparation""",Autres étapes,0.056684554,0.39917913,5.9497726e-8,0.515880569,0.0010940776,2.8148129499999995e-8,7.160945200000001e-9,2.3456182e-10,0.0021613382600000003,0.000090281847,0.0013003731,0.0069766784,2.31134432,9.0583381,0.154255838,15.2705654,0.00000232059843
11056,11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,Cannelle ,0.72575762,4.5744703,3.753615999999999e-7,0.38138173,0.01781864,6.747186999999999e-7,5.5643232999999996e-8,1.9415364e-9,0.048592429,0.00079958387,0.037010887,0.30559568,85.955085,370.40234,10.197088,40.923941,0.00006654966899999999
11056,11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,Clous de girofle,0.07372286600000001,0.46467726,3.8129440999999995e-8,0.03874097,0.0018100275000000002,6.8538304e-8,5.6522708e-9,1.9722236e-10,0.0049360462,0.000081222178,0.0037595867,0.031042581,8.7313658,37.625677,1.035826,4.1570768,0.000006760152699999999
11056,11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,Gingembre,0.016278251,0.085759158,1.3511064e-8,0.0050501074,0.00082839703,1.0887678e-8,6.0826979999999995e-9,1.3094104e-10,0.0019525618,0.000014490108,0.00068750238,0.0071009224,1.1781962,2.9086723,0.35553342,1.0126486,4.9521531e-7
11056,11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,Noix de muscade,0.012228102,0.087333794,1.1019155e-8,0.0040817472,0.00074850514,4.366184799999999e-9,1.7013375999999997e-9,5.0214725e-11,0.001114531,0.000011505579,0.00070104725,0.0033180684,3.311642,1.4878487,0.1695907,1.0173518,7.2445253e-7
11056,11056,aides culinaires et ingrédients divers,épices,Quatre épices,Mix of 4 spices,Autres étapes,0.06701566099999999,0.64237364,1.0401799e-7,0.13453839,0.0024126093,7.2990689e-8,7.7118905e-9,2.9530645e-10,0.0050132313,0.000091322398,0.00076885696,0.0085942269,3.4481486,6.6246886,0.13982561,10.803908,0.0000044325568
11159,11159,aides culinaires et ingrédients divers,sauces,Sauce à la crème,Cream sauce,Fromage frais crémeux,0.16596003,1.5810773,4.5782903e-8,0.21383793,0.0026744662,1.1632546999999999e-7,4.0680904e-8,1.2386566e-9,0.017188832,0.00022196576,0.005424968800000001,0.072308794,17.540426,90.117834,0.31008725,8.0918247,0.000014750478
11159,11159,aides culinaires et ingrédients divers,sauces,Sauce à la crème,Cream sauce,Autres étapes,0.082390236,0.58696612,1.37416512e-7,0.75602295,0.00156185888,2.85609438e-8,9.659469e-9,3.4593381e-10,0.0027472043999999998,0.00010079939999999998,0.0013179919899999999,0.008116128,5.91489811,5.0758387,0.31978377199999997,22.572237,0.00000561587374
11161,11161,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux épices,Cream sauce with spices,Fromage frais crémeux,0.13525743,1.288578,3.7313066e-8,0.17427791,0.00217969,9.4805261e-8,3.315493699999999e-8,1.0095052e-9,0.014008898,0.00018090209000000003,0.0044213496,0.058931667,14.295447,73.446035,0.25272111,6.5948371,0.00001202164
11161,11161,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux épices,Cream sauce with spices,Jus de citron,0.032144111,0.10007266,1.1741399e-8,0.01008488,0.00056022771,1.1407247999999999e-8,3.6828074999999996e-9,1.4510422e-10,0.001642462,0.000026434505,0.00037855967,0.0064898363,11.445166,13.611408,1.8887096,1.1825504,0.0000010015375
11161,11161,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux épices,Cream sauce with spices,Autres étapes,0.082390236,0.58696612,1.37416512e-7,0.75602295,0.00156185888,2.85609438e-8,9.659469e-9,3.4593381e-10,0.0027472043999999998,0.00010079939999999998,0.0013179919899999999,0.008116128,5.91489811,5.0758387,0.31978377199999997,22.572237,0.00000561587374
11162,11162,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux herbes,Cream sauce with herbs,Fromage frais crémeux,0.13525743,1.288578,3.7313066e-8,0.17427791,0.00217969,9.4805261e-8,3.315493699999999e-8,1.0095052e-9,0.014008898,0.00018090209000000003,0.0044213496,0.058931667,14.295447,73.446035,0.25272111,6.5948371,0.00001202164
11162,11162,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux herbes,Cream sauce with herbs,Jus de citron,0.032144111,0.10007266,1.1741399e-8,0.01008488,0.00056022771,1.1407247999999999e-8,3.6828074999999996e-9,1.4510422e-10,0.001642462,0.000026434505,0.00037855967,0.0064898363,11.445166,13.611408,1.8887096,1.1825504,0.0000010015375
11162,11162,aides culinaires et ingrédients divers,sauces,Sauce à la crème aux herbes,Cream sauce with herbs,Autres étapes,0.082390236,0.58696612,1.37416512e-7,0.75602295,0.00156185888,2.85609438e-8,9.659469e-9,3.4593381e-10,0.0027472043999999998,0.00010079939999999998,0.0013179919899999999,0.008116128,5.91489811,5.0758387,0.31978377199999997,22.572237,0.00000561587374
11122,11122,aides culinaires et ingrédients divers,sauces,"Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked",Fromage frais crémeux,0.14106603,1.3439157,3.8915467e-8,0.18176224,0.0022732963,9.8876653e-8,3.4578768e-8,1.0528581e-9,0.014610507,0.00018867089,0.004611223500000001,0.061462475,14.909362,76.600159,0.26357416,6.878051,0.000012537905999999999
11122,11122,aides culinaires et ingrédients divers,sauces,"Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked",Échalote,0.007622325399999999,0.023508438,3.3870402e-9,0.0076165511,0.000096744629,1.9342593e-9,8.5411155e-10,3.586096e-11,0.00024937663,0.0000074433886,0.00032998623,0.00087892045,0.57324071,2.8608703,0.50401925,0.35998445,4.5272282e-7
11122,11122,aides culinaires et ingrédients divers,sauces,"Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked",Autres étapes,0.082390236,0.58696612,1.37416512e-7,0.75602295,0.00156185888,2.85609438e-8,9.659469e-9,3.4593381e-10,0.0027472043999999998,0.00010079939999999998,0.0013179919899999999,0.008116128,5.91489811,5.0758387,0.31978377199999997,22.572237,0.00000561587374
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",Huile combinée (mélange d'huile d'olive et d'huile de graines),0.030128012,0.17952487,1.715195e-8,0.011861134,0.00069367596,1.9228346e-8,1.2184881999999998e-8,3.5588934000000006e-10,0.002603725,0.000050537808,0.0017274117000000001,0.011720846,3.8859761,30.844183,0.36077618,1.4964575,0.0000011042039999999998
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",Oignons,0.009932802599999999,0.035465791,5.0887083e-9,0.0085972618,0.00016282629,3.1379241e-9,1.2191658e-9,4.9242590000000005e-11,0.00040001252,0.0000099801185,0.00045084803000000005,0.0014681729,0.83013859,3.5957465,0.59467198,0.49594766,5.4700265e-7
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",Vin rouge,0.0226429,0.13497265,2.2969642e-8,0.031975208,0.00067493818,1.3378407999999998e-8,1.4351863999999998e-8,2.8619979e-10,0.0012157621,0.000038277637,0.00080334402,0.0034039902,1.8912381,13.119847,0.031340823,2.1438466,0.0000037234854
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",Tomate,0.013013797,0.081771557,1.1104431e-8,0.013312858,0.00028351346,5.466509e-9,4.0380324e-9,1.1678554e-10,0.00063759709,0.000011379809000000002,0.00032900995,0.0023052142,0.63431369,-1.0525986,0.52455712,1.3877618,8.5243014e-7
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",Sucre blanc,0.0096416556,0.043528217,3.2936777e-9,0.0026315481,0.0001716521,9.7946572e-9,6.1786518e-10,3.5816699e-11,0.001409417,0.000011703383,0.00045056532,0.0060114024,0.69853202,2.6766821,0.18525616,0.43954536,3.6219591999999997e-7
11163,11163,aides culinaires et ingrédients divers,sauces,"Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked",Autres étapes,0.082490494,0.58705812,1.3742273e-7,0.7560562200000001,0.0015621683500000002,2.85659273e-8,9.6644677e-9,3.4632403e-10,0.0027477221,0.000100866477,0.0013180919000000003,0.0081170758,5.91528305,5.076217,0.33193006999999997,22.573835,0.00000561633393
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",Jaune d'œuf,0.04204953,0.23259738,1.0817395e-8,0.024183391,0.00064172601,4.6655834e-8,7.4151266e-9,2.9046782e-10,0.0066923831,0.000060703809,0.0014641017,0.029283361,6.3803926,18.55315,0.34393139,1.3160723,8.2722277e-7
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",Ail,0.0042927137,0.01271584,2.2122493e-9,0.0043703465,0.00006090155000000001,1.1276292999999997e-9,4.7673771e-10,2.0304087000000004e-11,0.00014357925,0.0000038672422,0.00018425213,0.00048713626,0.28321577,1.6155569,0.28282743,0.22115076,2.5806144e-7
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",Jus de citron,0.01446485,0.045032697,5.283629499999999e-9,0.0045381962,0.00025210247000000005,5.1332616999999994e-9,1.6572633999999998e-9,6.5296901e-11,0.00073910789,0.000011895527000000002,0.00017035185,0.0029204263,5.1503248,6.1251334,0.84991931,0.53214767,4.5069186e-7
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",Huile d'olive,0.43060042,0.56330813,1.6001685999999996e-7,0.10369951,0.0080832849,2.3978604e-7,1.8601664999999997e-7,3.7944686e-9,0.034244187,0.00046886401,0.015783263,0.14307317,50.627287,492.79598,17.657936,15.619164,0.000017186748
11168,11168,aides culinaires et ingrédients divers,sauces,"Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), prepacked",Autres étapes,0.078335653,0.5759206,1.36242062e-7,0.68620044,0.0015301102799999996,2.7883775799999998e-8,9.362021299999998e-9,3.3302342e-10,0.0026803284,0.000097001062,0.00130330957,0.0080016987,5.87158891,5.0017792,0.314677882,21.044037,0.000005180852139999999
11167,11167,aides culinaires et ingrédients divers,sauces,"Sauce américaine, préemballée","American-style sauce, prepacked",Beurre,0.20407395,2.1330037,5.0347765e-8,0.14770809,0.0034471225000000006,1.6163101999999997e-7,5.1406949999999996e-8,1.3852206e-9,0.023995884,0.00023477146,0.0077478371,0.10425263,24.225459,130.64627,0.68848303,6.3815107,0.000005648582499999999
11167,11167,aides culinaires et ingrédients divers,sauces,"Sauce américaine, préemballée","American-style sauce, prepacked",Huile de poisson,0.083909512,0.69452777,1.0312566e-7,0.029378973,0.0063874022,7.970089199999999e-8,6.0172038e-9,4.7781647e-10,0.0094381724,0.000082458125,0.0022275724,0.02380637,2.2893421,2.3429724,0.35600685,9.838199,0.0000055022194
11167,11167,aides culinaires et ingrédients divers,sauces,"Sauce américaine, préemballée","American-style sauce, prepacked",Farine de blé,0.023272816999999998,0.16492908,1.0548736e-8,0.017036687,0.00050116134,1.6607675e-8,2.0931469999999994e-9,2.7401955e-10,0.0025644273,0.000037931308,0.0017261956,0.011072977,3.3033927,22.450499,0.074739614,1.1707162,7.7851561e-7
11167,11167,aides culinaires et ingrédients divers,sauces,"Sauce américaine, préemballée","American-style sauce, prepacked",Autres étapes,0.078335653,0.5759206,1.36242062e-7,0.68620044,0.0015301102799999996,2.7883775799999998e-8,9.362021299999998e-9,3.3302342e-10,0.0026803284,0.000097001062,0.00130330957,0.0080016987,5.87158891,5.0017792,0.314677882,21.044037,0.000005180852139999999
11111,11111,aides culinaires et ingrédients divers,sauces,"Sauce armoricaine, préemballée","Armorican-style sauce, prepacked",Beurre,0.20407395,2.1330037,5.0347765e-8,0.14770809,0.0034471225000000006,1.6163101999999997e-7,5.1406949999999996e-8,1.3852206e-9,0.023995884,0.00023477146,0.0077478371,0.10425263,24.225459,130.64627,0.68848303,6.3815107,0.000005648582499999999
11111,11111,aides culinaires et ingrédients divers,sauces,"Sauce armoricaine, préemballée","Armorican-style sauce, prepacked",Huile de poisson,0.083909512,0.69452777,1.0312566e-7,0.029378973,0.0063874022,7.970089199999999e-8,6.0172038e-9,4.7781647e-10,0.0094381724,0.000082458125,0.0022275724,0.02380637,2.2893421,2.3429724,0.35600685,9.838199,0.0000055022194
11111,11111,aides culinaires et ingrédients divers,sauces,"Sauce armoricaine, préemballée","Armorican-style sauce, prepacked",Farine de blé,0.023272816999999998,0.16492908,1.0548736e-8,0.017036687,0.00050116134,1.6607675e-8,2.0931469999999994e-9,2.7401955e-10,0.0025644273,0.000037931308,0.0017261956,0.011072977,3.3033927,22.450499,0.074739614,1.1707162,7.7851561e-7
11111,11111,aides culinaires et ingrédients divers,sauces,"Sauce armoricaine, préemballée","Armorican-style sauce, prepacked",Autres étapes,0.082390236,0.58696612,1.37416512e-7,0.75602295,0.00156185888,2.85609438e-8,9.659469e-9,3.4593381e-10,0.0027472043999999998,0.00010079939999999998,0.0013179919899999999,0.008116128,5.91489811,5.0758387,0.31978377199999997,22.572237,0.00000561587374
11140,11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",Beurre,0.34012326,3.5550061,8.3912942e-8,0.24618016,0.0057452041,2.6938504e-7,8.567824999999999e-8,2.308701e-9,0.039993141,0.00039128576,0.012913062,0.17375438,40.375765,217.74378,1.1474717,10.635851,0.0000094143041
11140,11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",Vin rouge,0.015095267,0.089981764,1.5313095e-8,0.021316806,0.00044995878,8.9189386e-9,9.567909e-9,1.9079986e-10,0.00081050805,0.000025518425,0.00053556268,0.0022693268,1.2608254,8.7465644,0.020893882,1.4292311,0.0000024823236
11140,11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",Échalote,0.0058800796,0.018135081,2.6128594999999994e-9,0.0058756251,0.000074631571,1.4921428999999999e-9,6.588860499999999e-10,2.7664169e-11,0.00019237626,0.0000057420426,0.00025456081,0.00067802435,0.44221426,2.2069571,0.38881485,0.27770229,3.4924331999999994e-7
11140,11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",Vin blanc,0.028535260000000003,0.12493604,1.974548e-8,0.05644932,0.00077755529,8.4799673e-9,3.3610372e-8,5.7409001e-10,0.0012404541,0.000043413913,0.0017539559,0.0053084587,3.3066397,29.975483,0.03770096,2.2830249,0.0000029650857999999995
11140,11140,aides culinaires et ingrédients divers,sauces,"Sauce au beurre blanc, préemballée","White butter sauce, prepacked",Autres étapes,0.08243803400000001,0.58700998,1.3741947699999998e-7,0.75603881,0.0015620064300000001,2.8563319699999997e-8,9.6618522e-9,3.4611985e-10,0.0027474511999999998,0.000100831379,0.00131803962,0.0081165798,5.91508163,5.0760191,0.32557455999999996,22.572999,0.0000056160931400000004
11158,11158,aides culinaires et ingrédients divers,sauces,"Sauce au beurre, préemballée","Sauce, butter, prepacked",Beurre,0.34012326,3.5550061,8.3912942e-8,0.24618016,0.0057452041,2.6938504e-7,8.567824999999999e-8,2.308701e-9,0.039993141,0.00039128576,0.012913062,0.17375438,40.375765,217.74378,1.1474717,10.635851,0.0000094143041
11158,11158,aides culinaires et ingrédients divers,sauces,"Sauce au beurre, préemballée","Sauce, butter, prepacked",Vin rouge,0.015095267,0.089981764,1.5313095e-8,0.021316806,0.00044995878,8.9189386e-9,9.567909e-9,1.9079986e-10,0.00081050805,0.000025518425,0.00053556268,0.0022693268,1.2608254,8.7465644,0.020893882,1.4292311,0.0000024823236
